#seq_name	length	coverage	circular	repeat	mult	telomere	graph_path
contig_677	48818	5	-	-	1	left	677,15885
contig_678	43130	4	-	-	1	left	678,-12961,-13545
contig_679	33019	5	-	-	1	right	12877,-9590,-14871,679
contig_680	50771	3	-	-	1	both	680,11298
contig_681	87151	5	-	-	1	none	17081,681,13313
contig_682	46654	3	-	-	1	none	682
contig_683	36047	5	-	-	1	right	13435,8765,-10488,14382,-14426,13602,2644,-13431,683
contig_684	148045	4	-	-	1	none	14930,684,-1707
contig_685	110127	3	-	-	1	none	685
contig_686	126631	5	-	-	1	none	4724,-15745,-7176,14160,-5054,16810,686
contig_687	158060	5	-	-	1	none	15474,687
contig_689	157397	4	-	-	1	both	689
contig_690	144593	3	-	-	1	both	690
contig_691	122226	3	-	-	1	both	691
contig_692	162820	5	-	-	1	right	-258,8765,-10488,14382,-14426,17070,13602,2644,-13431,7392,692
contig_693	134157	4	-	-	1	left	693,-4758
contig_694	7897	5	-	-	1	both	694
contig_697	76375	3	-	-	1	both	697
contig_698	67165	5	-	-	1	none	10249,11658,-14187,9091,698
contig_699	11025	3	-	-	1	left	699
contig_702	102127	6	-	-	1	both	-6404,-1574,15054,7771,702
contig_703	54814	3	-	-	1	both	703
contig_705	198770	4	-	-	1	none	13208,15535,705,15615,-168,-9638
contig_708	172803	6	-	-	1	left	708
contig_709	104415	3	-	-	1	left	709
contig_710	133353	4	-	-	1	right	710
contig_711	50951	5	-	-	1	left	711,16361,-15016,14099,17114
contig_713	17697	3	-	-	1	none	-12604,713,-8921
contig_714	114967	5	-	-	1	right	714,-9148
contig_715	174071	4	-	-	1	right	864,715
contig_717	112223	4	-	-	1	left	717
contig_718	212138	5	-	-	1	left	718,7660
contig_720	81013	4	-	-	1	left	720
contig_721	98747	4	-	-	1	none	721
contig_722	203669	3	-	-	1	right	-16186,722
contig_723	47593	3	-	-	1	both	723
contig_724	130797	4	-	-	1	right	14522,-1758,13705,-2826,7378,724,16365
contig_725	31973	4	-	-	1	right	725
contig_726	78167	4	-	-	1	left	726,8374
contig_728	207398	5	-	-	1	both	728
contig_729	145741	3	-	-	1	left	729,-4792,-4792,-6820,-3949
contig_730	299573	5	-	-	1	both	730,-8109,-1147
contig_731	170458	4	-	-	1	left	731,-215
contig_733	73274	3	-	-	1	right	-10963,-10963,-10963,-10963,-10963,-10963,-10963,-10963,-10963,-10963,-10963,-10963,-10963,-10963,-10963,-10963,-10963,1079,1079,1079,1079,1079,1079,1079,1079,1079,-8138,9188,9188,9188,9188,9188,9188,9188,9188,9188,9188,9188,9188,9188,9188,733
contig_735	48467	4	-	-	1	none	-4046,1063,735
contig_736	102843	4	-	-	1	both	736
contig_738	107961	4	-	-	1	left	738,16756
contig_739	186807	4	-	-	1	none	-12502,739
contig_740	283796	4	-	-	1	left	740,12146
contig_741	175890	3	-	-	1	right	-14851,741
contig_744	73004	4	-	-	1	right	-1975,744
contig_745	84031	4	-	-	1	both	745
contig_746	230910	4	-	-	1	right	-5090,746
contig_747	127099	3	-	-	1	none	9286,747
contig_748	18364	3	-	-	1	left	748,15978,-8386,3977,-16554,-16554,-16554,-16554,-16554,-16554
contig_751	64916	5	-	-	1	both	751
contig_752	57698	3	-	-	1	none	-11317,752
contig_753	152946	3	-	-	1	left	753
contig_754	118615	4	-	-	1	both	754
contig_757	30494	4	-	-	1	left	757,17004
contig_758	115733	4	-	-	1	right	758
contig_760	143630	3	-	-	1	right	14013,760
contig_761	110767	4	-	-	1	left	761,7049
contig_762	396578	4	-	-	1	left	762,16821,15577,16820,16820,14396,-16674,-510,-12959,10667,8817,16821
contig_764	27132	3	-	-	1	both	764
contig_767	180612	4	-	-	1	both	767
contig_768	38234	4	-	-	1	right	768
contig_770	72507	6	-	-	1	none	770,9833,-8329
contig_771	76432	5	-	-	1	both	771
contig_772	41066	3	-	-	1	none	772,11103,-7963,-5817,4846,12200,11103
contig_773	40473	3	-	-	1	both	773
contig_776	123790	5	-	-	1	both	776
contig_777	43227	5	-	-	1	both	777
contig_779	108594	5	-	-	1	both	779
contig_781	64553	4	-	-	1	left	781,-17113,-17113,-17113
contig_785	24729	5	-	-	1	both	785
contig_786	72277	4	-	-	1	left	786,-2772
contig_787	31874	5	-	-	1	right	787
contig_788	84951	4	-	-	1	left	788,-12641
contig_789	63291	4	-	-	1	both	789
contig_790	143027	4	-	-	1	right	16177,-17162,790
contig_791	96730	3	-	-	1	none	-12133,791,6070
contig_792	64726	4	-	-	1	both	792
contig_793	22382	6	-	-	1	left	793
contig_795	115506	4	-	-	1	right	-16164,-14828,795
contig_797	565056	5	-	-	1	both	797
contig_798	156992	4	-	-	1	both	12349,-12377,16529,16529,16529,16529,16529,16529,16270,16529,16570,10756,-11999,16736,-15120,-16181,16570,-12334,798
contig_803	76405	2	-	-	1	right	803,-6112
contig_806	86154	5	-	-	1	right	806
contig_807	83038	3	-	-	1	both	807
contig_808	126121	4	-	-	1	right	808
contig_809	64361	4	-	-	1	both	809
contig_810	63560	4	-	-	1	none	810
contig_811	20105	7	-	-	1	both	811
contig_812	56760	3	-	-	1	none	-6094,812
contig_813	77479	6	-	-	1	none	813,9558
contig_814	83513	5	-	-	1	none	4549,814,-15054,1574
contig_815	3014	6	-	-	1	both	815
contig_816	79913	3	-	-	1	right	816
contig_817	10432	3	-	-	1	left	817
contig_818	82386	4	-	-	1	right	17113,17113,17113,17113,17113,17113,17113,17113,818
contig_819	41948	6	-	-	1	left	819,16747
contig_820	153065	4	-	-	1	none	16554,16554,16554,16554,16554,16554,820
contig_821	74970	4	-	-	1	none	821
contig_822	112099	4	-	-	1	right	822
contig_824	89182	4	-	-	1	both	824
contig_826	36928	3	-	-	1	both	826
contig_827	93959	3	-	-	1	both	-12265,827
contig_828	157716	6	-	-	1	left	828,-11837
contig_829	92339	4	-	-	1	both	829
contig_830	86495	6	-	-	1	right	11837,830
contig_834	229849	5	-	-	1	both	834
contig_837	137216	4	-	-	1	both	837
contig_838	47487	5	-	-	1	left	838,-16554,-16554,-16554,-16554,-16554
contig_841	96234	7	-	-	1	right	841
contig_842	121508	5	-	-	1	both	842
contig_847	16951	2	-	-	1	none	14710,14710,14710,-12564,847,13743,12761
contig_849	117160	6	-	-	1	none	-9891,849,701
contig_850	6691	5	-	-	1	none	553,7206,850
contig_851	50478	5	-	-	1	right	16529,16529,16529,16529,16529,16529,16529,16529,16529,16529,16529,851
contig_852	34312	5	-	-	1	left	852,-13367
contig_853	63770	4	-	-	1	none	11907,-13739,9786,853
contig_854	30175	3	-	-	1	left	854,12312,8528,-16585,12730,12312,8528,-16585
contig_855	241559	5	-	-	1	left	855
contig_856	75284	5	-	-	1	left	856,6865
contig_857	72094	4	-	-	1	none	857,-10703
contig_859	25089	4	-	-	1	both	859
contig_860	38949	3	-	-	1	both	860
contig_861	45627	3	-	-	1	none	-13727,861,-13629
contig_862	44084	5	-	-	1	left	862
contig_863	18361	4	-	-	1	right	863
contig_866	178730	5	-	-	1	right	-2397,-2397,-2397,-2397,-2397,-2397,866
contig_867	80489	4	-	-	1	right	867
contig_868	35608	4	-	-	1	right	-14825,868
contig_869	10813	3	-	-	1	right	869
contig_872	77748	5	-	-	1	left	872
contig_873	99640	5	-	-	1	none	873
contig_874	60267	6	-	-	1	right	10576,874
contig_875	64430	4	-	-	1	left	875
contig_878	107423	4	-	-	1	none	878,15022
contig_879	4483	3	-	-	1	both	879
contig_880	395823	5	-	-	1	right	880
contig_881	71903	6	-	-	1	right	881
contig_882	60339	3	-	-	1	none	1263,8921,882
contig_883	123651	4	-	-	1	right	883
contig_884	152375	3	-	-	1	none	17036,-9785,15294,805,3949,3949,884
contig_885	38295	4	-	-	1	none	8829,885,-4889
contig_887	110930	4	-	-	1	both	887
contig_889	150940	3	-	-	1	left	889,4255
contig_890	136297	5	-	-	1	right	13545,12961,890
contig_891	177439	4	-	-	1	none	-12667,11035,-9219,891,16266,774,-4338,-4345,-4345,-4345,-4345,-4345,-4345,-4345
contig_892	259060	5	-	-	1	both	892
contig_893	32629	4	-	-	1	both	893
contig_894	157581	5	-	-	1	both	894
contig_895	178994	4	-	-	1	both	895
contig_896	43964	4	-	-	1	both	896
contig_897	108841	7	-	-	1	both	897
contig_898	122308	3	-	-	1	both	898
contig_899	38629	4	-	-	1	left	899,8210,11334
contig_900	61069	4	-	-	1	left	900,13283
contig_901	113152	3	-	-	1	none	901,-766
contig_904	152343	5	-	-	1	right	904
contig_905	15720	4	-	-	1	none	16554,16554,16554,16554,16554,16554,16554,16554,16554,16554,905
contig_906	197603	4	-	-	1	none	9188,906,-16554,-16554,-16554,-16554,-16554,-16554,-16554,-16554,-17024
contig_907	92529	4	-	-	1	both	907
contig_908	75319	7	-	-	1	none	908
contig_909	132444	5	-	-	1	none	-876,909,-11428
contig_910	392415	6	-	-	1	both	910
contig_914	170046	4	-	-	1	both	914
contig_915	32965	3	-	-	1	both	915
contig_916	76655	4	+	-	1	none	916
contig_917	58715	5	-	-	1	right	917
contig_918	40527	3	-	-	1	left	918,-10209
contig_919	214383	7	-	-	1	both	919
contig_920	231076	4	-	-	1	right	920
contig_921	112447	6	-	-	1	none	-312,921
contig_922	126823	3	-	-	1	both	922
contig_924	40255	5	-	-	1	left	924,-17113,-17113,-17113
contig_926	125062	5	-	-	1	both	926
contig_928	29714	3	-	-	1	none	928
contig_930	5410	3	-	-	1	both	930
contig_931	59562	3	-	-	1	left	931
contig_933	27928	5	-	-	1	left	933,13997
contig_934	179801	5	-	-	1	left	934
contig_935	87606	4	-	-	1	right	12415,17104,16554,16554,935
contig_936	36829	4	-	-	1	both	936
contig_937	46657	3	-	-	1	right	937
contig_938	65379	4	-	-	1	none	938
contig_939	19066	3	-	-	1	left	939
contig_940	108316	4	-	-	1	both	940
contig_941	5250	3	-	-	1	both	941
contig_942	27904	4	-	-	1	both	942
contig_943	72954	4	-	-	1	none	14690,943
contig_944	36396	3	-	-	1	left	944
contig_945	77538	4	-	-	1	both	945
contig_946	299903	5	-	-	1	both	946
contig_947	147114	4	-	-	1	none	947,10777
contig_948	46510	4	-	-	1	left	948
contig_949	75972	6	-	-	1	none	949,-3319
contig_950	148780	4	-	-	1	none	-11357,950
contig_951	503686	5	-	-	1	both	13775,13775,951
contig_952	236673	4	-	-	1	right	952
contig_954	173276	5	-	-	1	left	954
contig_955	14086	5	-	-	1	none	-14135,-12860,-3444,955,-45,-15713
contig_956	24063	3	-	-	1	none	956
contig_957	293870	4	-	-	1	none	957,-8624,-3703,-15498,-14034,-8365
contig_958	119147	5	-	-	1	right	958
contig_959	82089	5	-	-	1	right	959
contig_960	78828	5	-	-	1	none	-11133,-11133,-11920,-11920,-11920,960,13777
contig_962	108142	4	-	-	1	right	13003,962
contig_963	53621	5	-	-	1	both	963
contig_964	38814	5	-	-	1	both	964
contig_965	69397	4	-	-	1	right	-9891,965
contig_966	23442	4	-	-	1	none	966,-15279
contig_970	92817	3	-	-	1	right	-2477,970
contig_971	180946	4	-	-	1	left	971
contig_973	79176	3	-	-	1	none	-12504,973,-5517
contig_974	49143	5	-	-	1	right	974
contig_976	61855	3	-	-	1	left	976
contig_978	129311	3	-	-	1	both	978
contig_979	150434	5	-	-	1	none	16554,16554,14300,16326,17212,16554,16554,16554,-6179,-6179,979,5582,5582
contig_980	12928	4	-	-	1	left	980
contig_981	378820	6	-	-	1	both	981
contig_982	11990	4	-	-	1	right	982
contig_983	45929	3	-	-	1	none	983,12762
contig_984	75138	3	-	-	1	none	9874,984
contig_987	84907	3	-	-	1	right	987
contig_988	135126	5	-	-	1	both	988
contig_989	31248	4	-	-	1	right	-6271,11233,989
contig_991	202839	4	-	-	1	both	991
contig_992	99497	4	-	-	1	left	992,10663
contig_994	40579	5	-	-	1	both	994
contig_995	94080	2	-	-	1	none	-15022,995
contig_997	46909	3	-	-	1	both	-12996,997
contig_998	122218	4	-	-	1	right	998
contig_999	90920	4	-	-	1	left	999,6877
contig_1001	47194	3	-	-	1	none	3552,1001,-11170,2397,2397,2397
contig_1002	65778	4	-	-	1	left	1002
contig_1003	61170	4	-	-	1	right	9188,9188,9188,9188,9188,9188,9188,9188,9188,9188,9188,9188,9188,9188,9188,9188,1003
contig_1004	69783	5	-	-	1	both	1004
contig_1006	91184	5	-	-	1	none	1006,-15825
contig_1007	82610	3	-	-	1	none	16675,1007
contig_1009	236724	5	-	-	1	right	10081,1009
contig_1010	204877	4	-	-	1	right	5258,1010
contig_1012	30587	5	-	-	1	none	12726,1014,1012
contig_1013	104021	3	-	-	1	both	1013
contig_1015	45224	3	-	-	1	left	1015,13836,-9782
contig_1016	149078	4	-	-	1	both	1016
contig_1017	100913	3	-	-	1	both	1017
contig_1018	36260	3	-	-	1	none	1018,-8763
contig_1019	54375	4	-	-	1	right	4345,4345,4345,4345,4345,4345,4345,4345,4345,1019
contig_1021	93836	4	-	-	1	none	1021,7181,2827
contig_1022	58613	5	-	-	1	left	1022
contig_1023	87812	5	-	-	1	right	1023
contig_1024	99135	6	-	-	1	right	1024
contig_1026	34676	3	-	-	1	right	-15745,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,12486,1026
contig_1027	25873	3	-	-	1	right	-4977,16407,-3740,-5321,1027
contig_1028	237012	3	-	-	1	right	14710,14710,14710,14710,-6221,16554,16554,16554,16554,16554,16554,16554,13061,14710,14710,14710,14710,1028
contig_1030	226080	5	-	-	1	right	16529,16529,16529,16529,16529,16529,16529,16529,1030
contig_1032	143388	3	-	-	1	left	1032,10172
contig_1033	197623	5	-	-	1	both	1033
contig_1034	213701	4	-	-	1	both	1034
contig_1036	56000	3	-	-	1	right	9366,1036
contig_1037	35146	3	-	-	1	both	1037
contig_1038	64204	5	-	-	1	left	1038,13232
contig_1039	66901	3	-	-	1	left	1039,15852
contig_1040	199342	3	-	-	1	both	1040,-12771
contig_1043	125288	3	-	-	1	left	1043,-15275
contig_1044	64834	4	-	-	1	left	1044
contig_1045	176540	4	-	-	1	left	1045,1346
contig_1046	38245	5	-	-	1	both	1046
contig_1047	154006	5	-	-	1	both	1047
contig_1048	6793	3	-	-	1	both	1048
contig_1049	273117	4	-	-	1	both	1049
contig_1051	164576	3	-	-	1	left	1051
contig_1052	136128	4	-	-	1	both	1052
contig_1054	38812	5	-	-	1	left	1054
contig_1056	188172	4	-	-	1	right	2456,1056
contig_1057	79997	4	-	-	1	both	3237,16529,16529,16529,16529,16529,16529,1057
contig_1058	54104	5	-	-	1	right	-11165,1058
contig_1059	23097	3	-	-	1	right	1059
contig_1061	147566	4	-	-	1	none	-14506,7228,-16607,1061,-16529,-16529,-16529,-16529,-16529,-16529
contig_1062	13406	5	-	-	1	none	-7576,1062
contig_1066	66337	5	-	-	1	left	1066,15978,-8386,3977,10960,-4291,-13906,7800,17110,17110
contig_1067	11513	3	-	-	1	none	11731,1067
contig_1068	165093	4	-	-	1	none	-12753,1068,1661,-14533,4960,-15965,9696
contig_1069	78028	3	-	-	1	left	1069
contig_1070	206385	3	-	-	1	none	1070
contig_1071	64551	3	-	-	1	none	8260,-12335,-696,1071
contig_1072	286692	4	-	-	1	both	1072
contig_1073	233365	5	-	-	1	both	1073
contig_1074	113147	3	-	-	1	both	1074
contig_1075	39998	3	-	-	1	none	1075,15978,-8386,3977,10960,-800
contig_1076	39454	4	-	-	1	both	1076
contig_1077	103338	4	-	-	1	left	1077,8889,-11474
contig_1078	119517	4	-	-	1	both	1078
contig_1080	70446	4	-	-	1	right	-3037,1080
contig_1082	112411	4	-	-	1	left	1082
contig_1083	258837	4	-	-	1	right	-12125,1083
contig_1086	230080	3	-	-	1	right	16554,1086
contig_1088	61578	4	-	-	1	none	1340,1088
contig_1089	110757	4	-	-	1	right	1089
contig_1090	74904	3	-	-	1	right	1090
contig_1092	406018	6	-	-	1	both	1092
contig_1093	35039	4	-	-	1	none	-10419,1093,12312,-16585,10291
contig_1094	135306	6	-	-	1	left	1094,-10808
contig_1095	151585	4	-	-	1	right	1095
contig_1096	23642	3	-	-	1	right	2004,1096
contig_1097	48277	3	-	-	1	none	4558,3054,1097,-2353
contig_1098	52816	3	-	-	1	both	1098
contig_1100	52251	4	-	-	1	right	7806,1100,2988
contig_1102	13501	4	-	-	1	right	1102
contig_1103	106625	4	-	-	1	right	15716,1103
contig_1104	51454	3	-	-	1	both	1104
contig_1106	54696	3	-	-	1	none	2697,1106
contig_1108	54684	3	-	-	1	none	9423,-10963,-10963,-10963,-10963,-10963,-10963,-10963,-10963,-10963,1108,-10685
contig_1110	112135	4	-	-	1	left	1110
contig_1114	151931	5	-	-	1	left	1114,-17038
contig_1115	17888	3	-	-	1	none	160,1115
contig_1116	241810	3	-	-	1	both	1116
contig_1117	133262	4	-	-	1	right	3578,5470,10752,-5955,-1810,11073,3578,5470,10752,1117
contig_1119	91697	4	-	-	1	left	1119,-7228,14506,-7228
contig_1120	80388	5	-	-	1	both	1120
contig_1121	196689	4	-	-	1	right	1121
contig_1122	34575	3	-	-	1	left	1122
contig_1123	300181	4	-	-	1	none	13413,1101,1123,-14827
contig_1124	71719	3	-	-	1	both	1124
contig_1125	12644	4	-	-	1	right	1125
contig_1126	88011	3	-	-	1	right	10957,1126
contig_1127	210534	5	-	-	1	none	1127
contig_1128	95078	4	-	-	1	left	1128
contig_1130	196546	4	-	-	1	right	1130
contig_1131	103161	5	-	-	1	none	1131,14980
contig_1133	42308	3	-	-	1	right	1133
contig_1135	106328	3	-	-	1	none	3169,1135
contig_1144	39963	3	-	-	1	left	1144,15658
contig_1145	167411	5	-	-	1	left	1145
contig_1148	116977	4	-	-	1	left	1148
contig_1150	114722	5	-	-	1	right	9429,1150
contig_1153	262572	4	-	-	1	both	1153
contig_1158	78782	5	-	-	1	none	14018,1156,1158,-1155
contig_1159	79942	4	-	-	1	both	1159
contig_1162	49730	4	-	-	1	none	1162,-1282
contig_1167	23138	5	+	-	1	none	1167
contig_1170	55035	5	-	-	1	right	7145,1170
contig_1181	7403	3	-	-	1	both	1181
contig_1184	82996	4	-	-	1	both	1184
contig_1186	107048	4	-	-	1	right	1186
contig_1188	11577	5	-	-	1	none	11248,11248,11248,11248,1188
contig_1189	50728	4	-	-	1	both	12391,1189
contig_1191	162474	5	-	-	1	both	1191
contig_1192	8466	3	-	-	1	none	1192
contig_1194	9302	5	-	-	1	none	1194
contig_1195	80536	4	-	-	1	both	1195
contig_1197	18551	8	-	-	1	none	-4050,1197,15157,10204
contig_1200	93990	5	-	-	1	none	1200
contig_1203	88440	3	-	-	1	left	1203,7332,-11428
contig_1204	8101	5	-	-	1	none	10576,1204
contig_1207	57084	3	-	-	1	none	1207,12435
contig_1208	242615	5	-	-	1	left	1208,3936
contig_1209	114964	4	-	-	1	right	1209
contig_1211	40796	3	-	-	1	both	1211
contig_1212	151340	4	-	-	1	none	-16257,1212,-16554,-16554,-16554,-16554,-16554,-16554
contig_1213	129347	3	-	-	1	right	17190,-2221,-2221,-2221,1213
contig_1217	45744	4	-	-	1	left	1217,-9097
contig_1218	93309	5	-	-	1	right	1218
contig_1219	177833	5	-	-	1	both	1219
contig_1220	68154	3	-	-	1	right	1220
contig_1221	88191	4	-	-	1	right	-1521,12328,9334,16616,16317,1221,-13549
contig_1222	61942	4	-	-	1	left	1222,-11188
contig_1224	17011	4	-	-	1	right	1224
contig_1225	43702	3	-	-	1	none	1225
contig_1226	6356	4	-	-	1	both	1226
contig_1227	29130	4	-	-	1	right	1227
contig_1229	704551	5	-	-	1	both	1229
contig_1230	43022	5	-	-	1	none	-5928,1230,-6610,-5559,-1610
contig_1231	93142	4	-	-	1	right	17113,17113,17113,17113,17113,17113,1231
contig_1233	43049	4	-	-	1	right	1233
contig_1234	81352	7	-	-	1	none	-16212,1234,-14134
contig_1235	87038	4	-	-	1	none	-8635,1235,-17104,-12415
contig_1237	53601	4	-	-	1	left	1237
contig_1238	203621	5	-	-	1	both	1238
contig_1239	110639	4	-	-	1	left	1239,-16556,-7240,-7247,-16556,552,12358,-7247,-7248
contig_1240	234928	4	-	-	1	left	5721,1240
contig_1241	40492	4	-	-	1	none	1241
contig_1243	58861	5	-	-	1	right	1243
contig_1245	203833	4	-	-	1	left	1245
contig_1247	181668	4	-	-	1	none	-8728,1247,8242,14412
contig_1249	78720	6	-	-	1	left	1249
contig_1250	121380	4	-	-	1	right	13219,1250
contig_1252	59214	7	-	-	1	none	9936,16721,-12570,1252,-8602
contig_1254	355622	3	-	-	1	both	-15155,-7176,14160,-5054,16810,2917,1254
contig_1255	75425	5	-	-	1	both	1255
contig_1257	168286	3	-	-	1	right	1257,-15392,-8624,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,9121,-12486,9559
contig_1258	39275	4	-	-	1	none	1258
contig_1259	52066	4	-	-	1	none	1259
contig_1261	7565	5	-	-	1	both	1261
contig_1266	57750	4	-	-	1	both	1266
contig_1267	79665	5	-	-	1	left	1267,-9343,12335,-8260
contig_1268	99061	5	-	-	1	none	1268,8192
contig_1270	67395	6	-	-	1	both	1270
contig_1271	58732	3	-	-	1	left	1271
contig_1272	149786	4	-	-	1	left	1272
contig_1273	49384	3	-	-	1	none	1273
contig_1274	150460	5	-	-	1	both	1274
contig_1275	127634	3	-	-	1	right	3953,1275
contig_1276	65945	3	-	-	1	both	1276
contig_1277	30938	4	-	-	1	right	1277
contig_1278	31401	4	-	-	1	right	6716,1278
contig_1281	79090	5	-	-	1	none	16727,1281,-11371,-11371,-15193
contig_1283	165897	4	-	-	1	left	1283
contig_1286	20729	6	-	-	1	none	1286
contig_1289	88106	3	-	-	1	left	1289,-17113,-17113,-17113,-17113,-17113
contig_1291	91003	5	-	-	1	left	1291,11251
contig_1292	55525	3	-	-	1	both	1292
contig_1293	280430	4	-	-	1	left	1293,15751
contig_1294	87125	3	-	-	1	both	4805,1294
contig_1295	113913	4	-	-	1	both	1295
contig_1296	79034	3	-	-	1	both	1296
contig_1297	301658	4	-	-	1	left	1297,-16585,16635,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688
contig_1298	48336	4	-	-	1	both	1298
contig_1299	113463	5	-	-	1	both	1299,16834,-11485
contig_1300	149184	4	-	-	1	none	1300
contig_1301	120734	4	-	-	1	none	1301
contig_1302	76436	4	-	-	1	none	10183,1302
contig_1303	58086	5	-	-	1	right	3694,-14438,1303,2655
contig_1305	237487	3	-	-	1	left	1305,9850
contig_1306	175628	4	-	-	1	right	1306
contig_1310	48068	4	-	-	1	left	1310
contig_1311	58913	3	-	-	1	none	1311
contig_1314	96146	4	-	-	1	none	1314
contig_1317	101715	4	-	-	1	left	1317,-10208,10933
contig_1318	119103	3	-	-	1	left	1318,13763,-14710,-14710,3184
contig_1319	184698	4	-	-	1	none	17079,14710,14710,14710,14710,14710,-6221,550,12371,-17163,14710,14710,14710,14710,14710,14710,1319,16297,-12386,-12386,-5417,15735,15735,15735,9246,-12749,-9238,-9238,-17095,-17095,-17095
contig_1321	169162	5	-	-	1	both	1321
contig_1322	128074	3	-	-	1	left	1322
contig_1324	59724	3	-	-	1	both	1324
contig_1325	315311	5	-	-	1	left	1325,16690
contig_1326	482736	6	-	-	1	right	1326
contig_1328	270662	5	-	-	1	none	1328,7412
contig_1329	77822	3	-	-	1	right	-15658,1329
contig_1332	103751	5	-	-	1	right	10081,1332
contig_1334	112134	5	-	-	1	both	16501,1334
contig_1335	136274	4	-	-	1	both	1335
contig_1336	55794	5	-	-	1	left	1336,-4345,-4345,-4345,-4345,-4345
contig_1337	9603	4	-	-	1	none	7669,5734,1476,1337
contig_1338	92865	6	-	-	1	none	1338,-12101
contig_1342	109475	5	-	-	1	none	1342,-11248,-11248
contig_1345	36383	5	-	-	1	none	-13763,1345
contig_1349	54829	4	-	-	1	none	-8873,1349
contig_1351	122203	5	-	-	1	both	1351
contig_1352	205178	4	-	-	1	none	1352,16097
contig_1353	195108	4	-	-	1	left	1353,-15122,11877
contig_1354	58773	6	-	-	1	left	1354,-10754,12882,-15727
contig_1355	247862	5	-	-	1	left	1355,-16544
contig_1356	54865	3	-	-	1	left	1356
contig_1357	85057	4	-	-	1	none	11704,1357,-16876,2215,10454,-14662
contig_1360	201681	6	-	-	1	none	-13563,1360
contig_1361	28154	4	-	-	1	none	1361
contig_1362	106554	5	-	-	1	none	-12564,-15759,1362,2490
contig_1363	126648	3	-	-	1	left	1363
