#seq_name	length	cov.	circ.	repeat	mult.	graph_path
contig_542	39445	5	-	-	1	542,-6821,-8839,-2802,8822,8822
contig_543	48377	5	-	-	1	-11487,-12918,5083,543
contig_544	78020	3	-	-	1	*,544
contig_545	40629	3	-	-	1	*,545,*
contig_546	251983	5	-	-	1	546,*
contig_547	92672	3	-	-	1	*,547,*
contig_548	1035	11	-	+	2	548
contig_549	87664	3	-	-	1	*,549,*
contig_550	180556	4	-	-	1	550,*
contig_551	70158	5	-	-	1	-11523,551,*
contig_552	60312	3	-	-	1	*,552,2494
contig_553	253034	5	-	-	1	*,553,-14440,7791,-12399
contig_554	152364	5	-	-	1	*,554,*
contig_555	61728	4	-	-	1	*,555,*
contig_556	269503	5	-	-	1	-2283,-11203,-6668,12399,6713,9252,556,-8213
contig_557	54673	7	-	-	1	*,557,*
contig_558	92154	3	-	-	1	*,558,*
contig_559	251868	4	-	-	1	*,559,*
contig_560	114012	3	-	-	1	560,*
contig_561	100702	5	-	-	1	*,-11860,11503,-8915,7023,7023,561,*
contig_562	109376	7	-	-	1	-12822,-12822,-12822,-12822,-12822,-12822,-12822,-12822,-12822,562,*
contig_563	151264	6	-	-	1	*,563,*
contig_564	32658	3	-	-	1	*,564,-6856
contig_565	72922	4	-	-	1	10177,-13691,-10341,565,*
contig_567	298782	6	-	-	1	*,567,*
contig_568	48287	3	-	-	1	*,568,1264
contig_569	204981	3	-	-	1	*,569
contig_570	603594	5	-	-	1	*,570,6229
contig_571	75033	5	-	-	1	*,571
contig_572	86213	5	-	-	1	*,572
contig_573	227970	4	-	-	1	*,573,*
contig_574	87298	4	-	-	1	574,7220
contig_575	124824	4	-	-	1	6451,575,-9285,5670
contig_576	79851	4	-	-	1	*,576,-6032,10341,13691
contig_577	115822	4	-	-	1	*,577,6236
contig_578	94475	5	-	-	1	14397,578
contig_581	197925	4	-	-	1	581,*
contig_582	117384	4	-	-	1	12105,582
contig_583	86136	4	-	-	1	*,583,*
contig_584	84999	4	-	-	1	*,584,-1879
contig_585	47776	4	-	-	1	*,585,*
contig_586	99705	3	-	-	1	586,*
contig_587	191495	5	-	-	1	*,587,*
contig_588	76134	4	-	-	1	10577,588
contig_589	199322	4	-	-	1	*,589,*
contig_590	39447	7	-	-	1	6514,-12093,-13570,7361,590,*
contig_591	373240	7	-	-	1	*,591,*
contig_592	75949	4	-	-	1	592,6459,7418,7418,7418,7418
contig_593	90843	4	-	-	1	*,593,10605
contig_594	109746	3	-	-	1	594,*
contig_595	719191	5	-	-	1	*,595,*
contig_596	92261	4	-	-	1	*,596
contig_597	32015	3	-	-	1	597,*
contig_598	159448	4	-	-	1	8568,-13987,14263,-12217,8325,2961,598
contig_600	30631	5	-	-	1	*,600,*
contig_601	33676	3	-	-	1	-13792,601,-6039
contig_602	106275	3	-	-	1	8003,602,*
contig_603	219125	4	-	-	1	*,603,*
contig_605	47510	3	-	-	1	10735,605,*
contig_606	152541	5	-	-	1	*,606,*
contig_607	194459	4	-	-	1	*,607,*
contig_608	127890	5	-	-	1	*,608,-9670
contig_609	135831	4	-	-	1	609,*
contig_610	98571	6	-	-	1	*,610,11803,-5740,9112,15083,8086,-3264,15083,15083,15083,15083,9369,5632
contig_611	41884	3	-	-	1	*,611,-5967
contig_612	136705	3	-	-	1	*,612,*
contig_613	57908	3	-	-	1	613,*
contig_614	110430	3	-	-	1	*,614,*
contig_615	72822	4	-	-	1	*,615,*
contig_616	153737	5	-	-	1	*,616,*
contig_617	75813	4	-	-	1	10264,617,*
contig_618	185762	5	-	-	1	*,618,-331,-331,-331,-331,-331,4272
contig_619	36490	4	-	-	1	619,*
contig_620	28234	5	-	-	1	*,620,-14687
contig_621	38329	3	-	-	1	*,621
contig_622	114868	3	-	-	1	622,*
contig_623	62996	3	-	-	1	*,623,*
contig_624	26797	3	-	+	1	*,624
contig_625	90295	4	-	-	1	625,*
contig_626	149354	5	-	-	1	2696,626,-4019
contig_627	136129	3	-	-	1	*,627
contig_628	531	5	-	+	1	628
contig_629	173013	3	-	-	1	*,629,*
contig_630	135725	4	-	-	1	*,630,7267,-15156
contig_631	32778	7	-	+	1	*,631
contig_632	69998	3	-	-	1	-11717,7823,-11487,-12918,-12926,632,*
contig_633	120595	3	-	-	1	*,633
contig_634	133117	4	-	-	1	*,634,-4344
contig_635	48879	3	-	-	1	-6400,635
contig_636	1055	9	-	+	2	636
contig_637	53290	4	-	-	1	637,-12618,-8370
contig_638	240473	5	-	-	1	2173,13670,638,*
contig_639	742462	5	-	-	1	*,639,*
contig_640	36965	3	-	-	1	*,640
contig_641	54217	4	-	-	1	641,-6656,-6656,-6656,-6656,-6656,-6656,7158,-6656,-6656,-6656,-6656,-6656,-6656,-6656,7158
contig_642	57248	4	-	-	1	642,*
contig_643	224208	4	-	-	1	-7163,331,331,331,331,331,331,331,331,331,331,331,331,331,643,14776,-13653,-13653,-13653,-13653,-13653,7234,7234,7234,1663,-11420
contig_645	86996	4	-	-	1	645,*
contig_646	34600	3	-	-	1	*,646
contig_647	7916	25	-	+	4	*,647,*
contig_648	129023	4	-	-	1	*,648,*
contig_649	45400	3	-	-	1	*,649,*
contig_650	88539	3	-	-	1	*,650,*
contig_651	26634	5	-	-	1	651,14320,4602
contig_652	66587	4	-	-	1	*,652,*
contig_653	153455	4	-	-	1	*,653,*
contig_654	83617	5	-	-	1	*,654,4282
contig_655	70610	6	-	-	1	*,655,*
contig_656	71574	5	-	-	1	*,656,-14959,14985
contig_657	83941	3	-	-	1	-7393,657,*
contig_658	269472	5	-	-	1	*,658,*
contig_659	526850	4	-	-	1	*,659,*
contig_660	35184	3	-	-	1	-1177,7831,11476,5232,660
contig_661	55824	5	-	-	1	-2354,5223,10759,-3268,-10415,-2693,13796,661,-11932,-9388,-9388,10948
contig_662	168176	3	-	-	1	662
contig_663	73905	4	-	-	1	-14930,663,*
contig_664	79119	3	-	-	1	664,*
contig_665	633	6	-	+	1	665
contig_666	61225	4	-	-	1	666,2477
contig_667	61923	4	-	-	1	*,667,*
contig_668	92054	5	-	-	1	6656,6656,6656,6656,6656,6656,6656,-7071,668,*
contig_669	102077	3	-	-	1	-4544,9424,669,*
contig_671	182879	4	-	-	1	*,671,*
contig_672	75556	3	-	-	1	*,672,6347
contig_673	98704	5	-	-	1	*,673,*
contig_674	59223	4	-	-	1	*,674,9526,10934
contig_675	60935	4	-	-	1	675,7897
contig_676	132722	3	-	-	1	*,676,*
contig_677	194385	5	-	-	1	*,677,*
contig_678	108193	3	-	-	1	13215,12352,-14930,678,3515,*
contig_679	128177	4	-	-	1	679,*
contig_680	110811	4	-	-	1	12251,-13960,680,*
contig_681	105339	4	-	-	1	681,10680,-13796,2693,10415,3268,-10759,-5223,13360,-6186
contig_682	201203	4	-	-	1	*,682
contig_683	103952	4	-	-	1	*,-2971,683
contig_684	148447	4	-	-	1	*,684,11042
contig_685	39190	7	-	-	1	685,84,-4660,-8741,5270,13432,-9349,84
contig_686	100578	5	-	-	1	*,686,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331
contig_687	35431	3	-	-	1	687
contig_688	50236	4	-	-	1	-13181,688,*
contig_689	75609	4	-	-	1	*,689,*
contig_690	85381	4	-	-	1	690,*
contig_691	38927	4	-	-	1	2597,691,*
contig_692	58394	5	-	-	1	692,-6310
contig_693	60821	5	-	-	1	693,*
contig_694	71182	3	-	-	1	694,*
contig_695	83256	3	-	-	1	*,695,*
contig_696	68485	6	-	-	1	696,*
contig_697	107600	5	-	-	1	-13434,697,2556
contig_698	38925	6	-	-	1	698
contig_699	114962	3	-	-	1	*,699
contig_700	92125	4	-	-	1	*,700
contig_701	78748	4	-	-	1	*,701,*
contig_702	66115	4	-	-	1	-6577,-6577,-6577,-6577,-6846,702,*
contig_703	240978	3	-	-	1	*,703,15083,8086,-3264,15083,15083,15083,15083
contig_704	60911	4	-	-	1	704,*
contig_705	322498	4	-	-	1	*,705,*
contig_706	111670	5	-	-	1	7018,6370,-5588,706,*
contig_707	528910	5	-	-	1	*,707,*
contig_708	32244	6	-	-	1	-6093,708,*
contig_709	155662	3	-	-	1	*,709,*
contig_710	64735	4	-	-	1	*,710,-13515
contig_711	202758	4	-	-	1	*,711,*
contig_712	207349	3	-	-	1	*,712,*
contig_713	188635	3	-	-	1	8048,713,*
contig_714	83815	4	-	-	1	*,714,*
contig_715	61050	4	-	-	1	*,715,*
contig_716	43991	5	-	-	1	*,716,*
contig_717	70478	3	-	-	1	-12822,-12822,-12822,-12822,-12822,-12822,-12822,-12822,-12822,717,*
contig_718	93434	4	-	-	1	*,718,*
contig_719	96849	5	-	-	1	2780,719,-14284
contig_720	51992	3	-	-	1	12120,720,*
contig_721	68208	6	-	-	1	12793,721,*
contig_722	984	6	-	-	1	*,722,*
contig_723	74720	4	-	-	1	*,723,*
contig_724	248774	4	-	-	1	*,724,*
contig_725	60449	3	-	-	1	*,725,*
contig_726	180722	5	-	-	1	726,*
contig_727	23780	3	-	-	1	7320,727,-3646
contig_728	57689	3	-	-	1	-12971,728,-6656,-6656,-6656,-6656,-6656,-6656,-6656,-6656
contig_730	21048	4	-	-	1	*,730
contig_731	328122	4	-	-	1	*,731,*
contig_733	70054	4	-	-	1	*,733,*
contig_734	62023	4	-	-	1	7588,734
contig_736	46648	3	-	-	1	14242,-11432,736,*
contig_737	145654	5	-	-	1	*,869,737,*
contig_738	86000	5	-	-	1	738,*
contig_739	184498	4	-	-	1	7654,739,*
contig_740	28311	4	-	-	1	*,740
contig_741	85941	4	-	-	1	6195,3486,741,*
contig_742	79488	6	-	-	1	742,12868,5775,3001,11096,-12828,12868,5775
contig_743	22194	4	-	-	1	743,6405
contig_744	344509	4	-	-	1	-11606,14959,-9654,4737,744,*
contig_745	410237	5	-	-	1	*,745,*
contig_746	72766	3	-	-	1	*,746
contig_747	44629	3	-	-	1	5505,747,*
contig_748	284912	4	-	-	1	14728,748,*
contig_749	105152	3	-	-	1	-12822,-12822,-12822,-12822,-12822,-12822,-12822,-12822,-12822,-12822,-13283,749,*
contig_750	50304	3	-	-	1	-12697,-6352,750,4714,-10004
contig_751	86369	4	-	-	1	*,751,*
contig_752	59145	3	-	-	1	*,752,*
contig_753	94246	4	-	-	1	*,753,-5815,*
contig_754	120064	6	-	-	1	*,754,*
contig_755	283652	4	-	-	1	*,755,*
contig_756	58576	6	-	-	1	*,756,*
contig_757	288048	4	-	-	1	5525,-8383,757,-4762,14333,6773
contig_758	37960	5	-	-	1	*,758,*
contig_759	114415	3	-	-	1	3618,8550,759,*
contig_760	66359	4	-	-	1	760,*
contig_761	61839	4	-	-	1	*,761,*
contig_762	145846	3	-	-	1	*,762
contig_763	42531	3	-	-	1	-6577,-6577,763,*
contig_764	150084	3	-	-	1	*,764,-2733
contig_765	183995	4	-	-	1	*,765,2477
contig_766	85062	3	-	-	1	766
contig_767	70349	3	-	-	1	8696,767,*
contig_768	46259	4	-	-	1	*,768
contig_769	78324	4	-	-	1	*,769,10830,4869
contig_770	35325	3	-	-	1	770,*
contig_771	53037	4	-	-	1	771
contig_772	20696	3	-	-	1	772
contig_773	193102	4	-	-	1	*,773,*
contig_774	144015	4	-	-	1	*,774,*
contig_775	24470	3	-	-	1	775
contig_776	80832	3	-	-	1	*,776
contig_777	52862	4	-	-	1	6492,777
contig_778	5426	8	+	-	1	778
contig_779	197905	4	-	-	1	-3227,779,-1319,-9939,-14063,6448,11537
contig_780	6356	3	-	-	1	*,780,*
contig_781	137856	5	-	-	1	*,781,-6835
contig_782	90563	5	-	-	1	782,*
contig_783	44310	4	-	-	1	783,*
contig_784	255762	5	-	-	1	-6299,6640,-5900,7654,784,*
contig_785	4003	4	-	+	1	785
contig_786	100841	4	-	-	1	*,786,*
contig_787	83703	5	-	-	1	*,787,*
contig_788	69275	4	-	-	1	*,5494,788,*
contig_789	121400	5	-	-	1	*,789,*
contig_790	74453	4	-	-	1	*,790
contig_791	50006	4	-	-	1	791
contig_792	142160	4	-	-	1	*,792,*
contig_793	40425	4	-	-	1	*,793
contig_794	94205	7	-	-	1	*,794,*
contig_795	118138	4	-	-	1	*,795,8714
contig_796	71075	5	-	-	1	*,796,*
contig_797	75739	5	-	-	1	2074,-9428,797,*
contig_798	8139	6	-	-	1	*,798,*
contig_799	127817	3	-	-	1	-6589,799,-7173,10322
contig_800	103821	4	-	-	1	*,800,*
contig_801	43755	3	-	-	1	6179,9088,801,-1593
contig_802	55229	3	-	-	1	*,802,*
contig_803	22207	3	-	-	1	*,803
contig_804	91335	3	-	-	1	*,804
contig_805	153098	5	-	-	1	-1089,805,6732,6732,6732,6732,6732,6732,-6753,13218,-11917,10772,6535,6732,6732,6732,-6753
contig_806	103659	3	-	-	1	*,-13377,806,2544
contig_807	121198	3	-	-	1	*,807,*
contig_808	308952	5	-	-	1	*,808,*
contig_810	31967	5	-	-	1	8062,2619,810,*
contig_811	36608	4	-	-	1	10082,811,*
contig_812	83394	3	-	-	1	*,812,*
contig_813	202503	5	-	-	1	813
contig_814	117452	4	-	-	1	*,814,*
contig_815	102923	4	-	-	1	*,815,-12757
contig_816	50713	3	-	-	1	816
contig_817	167862	3	-	-	1	*,817,*
contig_818	362938	5	-	-	1	*,818,*
contig_819	113400	5	-	-	1	*,819,*
contig_820	63131	6	-	-	1	*,820,9562
contig_821	78144	5	-	-	1	*,821
contig_822	127630	4	-	-	1	*,822,*
contig_823	27026	3	-	-	1	*,823,*
contig_824	179067	4	-	-	1	*,-10620,824
contig_825	99199	3	-	-	1	825,*
contig_826	173650	4	-	-	1	*,826
contig_827	123726	4	-	-	1	*,10273,-7071,827
contig_828	149391	6	-	-	1	7538,-15083,-15083,-15083,-5088,-4524,828,*
contig_829	78552	4	-	-	1	829
contig_830	87719	3	-	-	1	1539,-4465,830,6577,6577,6577,6577,6577,6577,6577,6577,6577,6577,6577
contig_831	202495	5	-	-	1	831
contig_832	61006	4	-	-	1	832
contig_833	118615	3	-	-	1	5072,833,-4607
contig_834	65594	4	-	-	1	834,*
contig_835	223394	4	-	-	1	*,835,*
contig_836	12103	10	-	+	2	836,*
contig_838	291191	4	-	-	1	*,838,*
contig_839	79560	5	-	-	1	*,839,-3986,*
contig_840	156641	4	-	-	1	*,840,*
contig_841	32812	3	-	-	1	*,841
contig_842	184670	4	-	-	1	842,-7674,-9221,-8357,13428,-2038,13071,-7674,-7674
contig_843	82944	5	-	-	1	*,843,*
contig_844	128933	4	-	-	1	*,844,-11375,6607,-12399,6668,2283
contig_845	99033	3	-	-	1	*,845,*
contig_846	87281	3	-	-	1	13885,846,*
contig_847	44364	3	-	-	1	847,*
contig_848	77862	3	-	-	1	848,*
contig_849	70060	5	-	-	1	*,849
contig_850	83631	4	-	-	1	*,850,*
contig_851	43494	3	-	-	1	*,851,*
contig_852	52403	3	-	-	1	852,*
contig_853	113869	5	-	-	1	*,853,14594
contig_854	171625	3	-	-	1	*,854,*
contig_855	72442	4	-	-	1	*,855,*
contig_856	81069	4	-	-	1	*,856
contig_857	115501	3	-	-	1	857
contig_858	23162	4	-	-	1	-14985,-14985,-14985,858,*
contig_859	74935	4	-	-	1	2335,2335,-7010,859,*
contig_860	148571	5	-	-	1	*,860
contig_861	388096	6	-	-	1	*,861,12926,12918,11487
contig_862	40681	3	-	-	1	*,862,9256,14192,7909
contig_863	5750	10	-	+	2	863
contig_864	123960	6	-	-	1	-8782,-14239,-11758,13765,864,11343,11343,6869,11343
contig_865	2688	6	-	+	1	865
contig_866	58790	4	-	-	1	*,866,12799
contig_867	77317	3	-	-	1	*,867,*
contig_868	152106	3	-	-	1	-3043,868,8331,8826,6139,11578,11923
contig_870	463304	5	-	-	1	*,870,*
contig_871	130873	4	-	-	1	*,871
contig_872	261771	3	-	-	1	*,872,*
contig_873	77357	5	-	-	1	-7444,873,8313,14895,6002,-11623,-2788,-12685,2377,-4349,-7340
contig_874	161214	4	-	-	1	*,874,*
contig_875	57674	4	-	-	1	*,875
contig_876	430078	4	-	-	1	*,876,*
contig_877	64328	4	-	-	1	-3882,877,7418,7418
contig_878	54907	6	-	-	1	*,878,-12166
contig_879	87937	5	-	-	1	*,879,*
contig_880	85134	5	+	-	1	880
contig_881	75844	3	-	-	1	*,881,-10956,-8808,-10956
contig_882	57118	4	-	-	1	*,882
contig_883	101824	3	-	-	1	*,883,*
contig_884	62704	4	-	-	1	1460,10908,884
contig_885	332022	5	-	-	1	*,885,*
contig_886	575165	6	-	-	1	*,886,-5523,-11220,-6305,6034,5369
contig_887	1274	4	-	+	1	887
contig_888	324363	5	-	-	1	*,888,*
contig_889	36995	4	-	-	1	*,889
contig_890	67413	4	-	-	1	*,890,*
contig_891	62793	4	-	-	1	*,891,*
contig_892	154290	4	-	-	1	*,892
contig_893	95036	4	-	-	1	893,-13812
contig_894	70514	5	-	-	1	*,894
contig_895	90793	5	-	-	1	*,895
contig_896	18217	4	-	-	1	*,896,*
contig_897	51296	4	-	-	1	9088,897
contig_898	25083	6	-	-	1	*,898,*
contig_899	65931	5	-	-	1	*,899,5811
contig_900	85533	3	-	-	1	-7929,900,*
contig_901	75001	5	-	-	1	*,901,6637
contig_902	198345	4	-	-	1	*,902,11431
contig_903	140229	5	-	-	1	-4460,903,*
contig_904	122381	4	-	-	1	*,-4889,904
contig_905	145783	4	-	-	1	*,905,*
contig_906	74520	4	-	-	1	*,906,*
contig_907	17603	3	-	-	1	*,907,13655,9385,6496
contig_909	13432	4	-	-	1	909,*
contig_910	99059	4	-	-	1	-13728,910,-9237
contig_911	79686	3	-	-	1	14144,911,*
contig_912	93977	5	-	-	1	912,-6821,-8839,-2802,8822,8822,-6285,12822,12822,12822,12822,12822,12822,12822
contig_913	84953	6	-	-	1	-14704,-1924,-4060,3709,913,2539,-5541,11845,-8580,-7957,12230
contig_914	125607	4	-	-	1	-7909,-6643,-6643,14312,914,12822,12822,12822,12822,12822,12822,12822,12822,14085,-12105
contig_915	118643	4	-	-	1	*,915
contig_916	132191	3	-	-	1	916,3932
contig_917	119709	4	-	-	1	917,*
contig_918	171883	4	-	-	1	-7050,918
contig_919	137542	5	-	-	1	*,919,*
contig_920	81982	4	-	-	1	6442,920,*
contig_921	152146	4	-	-	1	*,921,*
contig_922	120225	4	-	-	1	*,922
contig_923	49685	4	-	-	1	*,923,-6523
contig_924	73932	3	-	-	1	*,924,*
contig_925	112808	4	-	-	1	925,*
contig_926	147455	3	-	-	1	*,926,*
contig_927	68233	3	-	-	1	11117,927,*
contig_928	190502	3	-	-	1	928,*
contig_929	23258	4	-	-	1	929,*
contig_930	128433	5	-	-	1	*,930
contig_931	32669	3	-	-	1	10335,931,*
contig_932	140696	4	-	-	1	*,932
contig_933	207298	3	-	-	1	*,933,14149
contig_935	69171	4	-	-	1	935,*
contig_936	199662	4	-	-	1	5251,13309,5521,4156,936,*
contig_937	150977	4	-	-	1	*,937,*
contig_938	205124	4	-	-	1	*,938,*
contig_939	60712	4	-	-	1	*,-2620,-14930,-14930,-14930,-14930,-14930,-14930,-14930,939,*
contig_940	96722	5	-	-	1	-10343,940,12085,7010,7010,-2335,-2335,13564,-8845,7010,7010,-7984,13112
contig_941	130578	4	-	-	1	*,941,*
contig_942	48265	4	-	-	1	*,942,*
contig_943	178448	3	-	-	1	943,-6656,-6656,-6656,-6656,-6656,-6656,-6656
contig_944	20033	4	-	-	1	*,944,*
contig_945	43284	3	-	-	1	945,-7428
contig_946	105671	3	-	-	1	*,-2147,946,*
contig_947	128303	5	-	-	1	-14930,-14930,-14930,-14930,-7331,-14930,947,*
contig_948	2904	3	-	-	1	*,948,*
contig_949	1617	4	-	+	1	949
contig_950	159383	4	-	-	1	*,-2940,950,-8985,*
contig_952	75404	5	-	-	1	*,952
contig_953	94074	4	-	-	1	-7065,953,*
contig_954	45356	3	-	-	1	954,*
contig_955	161757	5	-	-	1	6195,3486,955,*
contig_956	165550	4	-	-	1	*,956,*
contig_957	30066	4	-	-	1	13088,957
contig_959	50834	3	-	-	1	*,959,*
contig_960	343119	5	-	-	1	960,*
contig_961	15484	4	-	-	1	961,8395
contig_962	331688	6	-	-	1	*,962,*
contig_963	244422	4	-	-	1	*,963,*
contig_965	217179	4	-	-	1	*,965,*
contig_967	59305	3	-	-	1	*,967,*
contig_968	226244	6	-	-	1	*,968
contig_969	238901	3	-	-	1	*,969
contig_970	285619	4	-	-	1	*,970,*
contig_971	84776	4	-	-	1	971,*
contig_972	58207	4	-	-	1	*,972,*
contig_973	81287	3	-	-	1	973,*
contig_974	653942	5	-	-	1	*,974,*
contig_975	138162	7	-	-	1	975,6535,6732,6732,6732,6732,-6753
contig_976	43826	4	-	-	1	*,976,*
contig_977	105111	4	-	-	1	11484,977
contig_978	75144	5	-	-	1	15106,13832,-9143,-13363,13653,13653,13653,-14776,-6350,-6350,-13849,-604,978,-7674,-9221,-8357,13428,-2038
contig_979	164035	4	-	-	1	*,979,15083,8086,8086,-3264,15083,-1965
contig_980	199024	5	-	-	1	*,980,-6451
contig_981	145202	3	-	-	1	*,981,*
contig_982	434394	6	-	-	1	*,982,*
contig_983	52354	4	-	-	1	*,983
contig_984	385748	5	-	-	1	*,984,*
contig_985	82596	4	-	-	1	*,985
contig_986	514251	5	-	-	1	986,-7484,*
contig_987	106635	4	-	-	1	*,987,*
contig_988	57910	7	-	-	1	*,988,*
contig_989	83779	3	-	-	1	*,989,*
contig_990	120432	5	-	-	1	-12912,990,*
contig_991	176607	6	-	-	1	*,991,*
contig_992	74703	4	-	-	1	9746,992,*
contig_993	137095	5	-	-	1	*,993
contig_994	280088	4	-	-	1	206,994,*
contig_995	86721	4	-	-	1	*,995,*
contig_996	123613	6	-	-	1	996,-12399,6668,2283
contig_997	119441	3	-	-	1	*,997,*
contig_998	368359	4	-	-	1	998,*
contig_999	61914	3	-	-	1	999,5565,-12732,6977
contig_1000	175386	4	-	-	1	*,1000,-12105,-6245
contig_1001	98818	3	-	-	1	*,1001,*
contig_1002	65424	3	-	-	1	*,1002
contig_1003	54731	3	-	-	1	*,1003
contig_1004	68798	4	-	-	1	1004
contig_1005	45027	5	-	-	1	14006,-5814,-14576,-11343,11566,11566,15088,1005,*
contig_1006	107364	3	-	-	1	*,1006,*
contig_1007	7220	5	-	+	1	1007
contig_1008	79493	3	-	-	1	1008,-12643,7013,-6418
contig_1009	84572	3	-	-	1	1009,*
contig_1010	59440	5	-	-	1	*,1010,-4352
contig_1011	57827	4	-	-	1	*,1011,-4450,-12192,-10609,13255
contig_1012	59982	5	-	-	1	*,1012,*
contig_1014	490171	4	-	-	1	*,1014,3687,*
contig_1015	5954	4	-	+	1	1015
contig_1016	75311	3	-	-	1	*,1016,*
contig_1017	85180	4	-	-	1	*,1017,*
contig_1018	82471	4	-	-	1	*,1018
contig_1019	18286	3	-	-	1	1019
contig_1020	92331	3	-	-	1	*,1020
contig_1021	56535	4	-	-	1	-6405,1021,*
contig_1022	179272	6	-	-	1	*,1022,-7674,-9221,-8357,13428,-8357,13428,-8357,13428,-8357,13428
contig_1023	37154	5	-	-	1	1023,*
contig_1024	96691	4	-	-	1	11911,10421,1024,*
contig_1025	77799	3	-	-	1	*,1025,*
contig_1027	105940	2	-	-	1	*,1027,*
contig_1028	85525	3	-	-	1	*,1028,*
contig_1029	155554	6	-	-	1	1029,*
contig_1030	4535	3	-	-	1	*,1030,*
contig_1031	93007	4	-	-	1	1031,*
contig_1032	64763	4	-	-	1	*,1032,*
contig_1033	73953	5	-	-	1	-12822,-12822,-12822,-12822,-12822,-12822,1033,*
contig_1034	618	12	-	+	2	1034
contig_1035	55642	4	-	-	1	*,1035,-4224,9160,-11331
contig_1036	30727	3	-	-	1	1036,*
contig_1037	210648	4	-	-	1	*,1037,*
contig_1038	68348	7	-	-	1	*,1038,*
contig_1039	19961	3	-	-	1	1039,*
contig_1040	103648	4	-	-	1	11107,-13258,-7019,8033,1040,12740
contig_1041	344326	5	-	-	1	*,1041,*
contig_1042	203646	4	-	-	1	*,1042
contig_1043	92977	4	-	-	1	1043,*
contig_1044	117463	4	-	-	1	-10049,8682,11836,-3387,1044,-12609,-10454
contig_1045	69786	4	-	-	1	*,1045,8383,-11526,15011
contig_1046	174096	4	-	-	1	1046,-13927
contig_1047	329893	4	-	-	1	1047,-6862,*
contig_1048	181876	4	-	-	1	*,1048,-6354,*
contig_1049	71197	6	-	-	1	*,1049
contig_1050	151684	3	-	-	1	10080,-14983,1050,*
contig_1051	124702	7	-	-	1	*,1051,*
contig_1052	91588	5	-	-	1	-11755,1052,*
contig_1053	99068	4	-	-	1	*,1053,*
contig_1054	102955	6	-	-	1	*,1054,*
contig_1055	179911	5	-	-	1	*,1055,-7379
contig_1056	56609	5	-	-	1	*,1056,*
contig_1057	83587	6	-	-	1	1057,-6117,8733,14333,6773,-10666,14268,7369
contig_1058	122640	5	-	-	1	1058,*
contig_1059	73975	7	-	-	1	5585,-13486,-13688,5585,-13486,-10588,1059
contig_1060	229256	3	-	-	1	*,1060,*
contig_1061	57673	3	-	-	1	*,1061
contig_1062	214744	4	-	-	1	*,1062,9790
contig_1063	15045	3	-	+	1	1063
contig_1065	198427	4	-	-	1	-4317,11452,-9998,9064,1065,*
contig_1066	95723	4	-	-	1	*,1066,*
contig_1067	115115	4	-	-	1	*,1067
contig_1068	285830	5	-	-	1	*,1068,*
contig_1069	36668	4	-	-	1	-6577,-6577,8038,1069,*
contig_1070	229651	4	-	-	1	1070,*
contig_1071	51816	5	-	-	1	*,1071,-7098,8002
contig_1072	326969	5	-	-	1	12267,1072
contig_1073	149228	5	-	-	1	-10592,1073,-14014
contig_1074	7036	1	-	+	1	*,1074,*
contig_1075	91253	3	-	-	1	13704,1075,*
contig_1076	138553	4	-	-	1	*,1076,*
contig_1077	182165	4	-	-	1	*,1077
contig_1079	61589	3	-	-	1	*,1079,*
contig_1080	43829	5	-	-	1	1080,*
contig_1081	126057	4	-	-	1	*,1081,*
contig_1082	116959	4	-	-	1	*,1082,*
contig_1083	201664	4	-	-	1	*,1083,-4177,7537
contig_1084	98757	4	-	-	1	*,1084,*
contig_1085	49359	5	-	-	1	1085
contig_1086	62911	5	-	-	1	1086
contig_1087	103893	4	-	-	1	1087,*
contig_1088	94032	5	-	-	1	*,1088,*
contig_1090	101713	3	-	-	1	*,1090,6555
contig_1091	58839	4	-	-	1	*,1091,*
contig_1092	108257	4	-	-	1	12710,-2820,12710,-2820,1092,-10596,8714
contig_1093	146027	4	-	-	1	*,1093,*
contig_1094	95552	5	-	-	1	*,1094,*
contig_1095	67786	5	-	-	1	1095,*
contig_1096	28451	4	-	-	1	1096,*
contig_1097	16001	3	-	-	1	*,1097,-7567
contig_1098	187023	4	-	-	1	*,1098,7913
contig_1099	186272	4	-	-	1	*,1099
contig_1100	37113	4	-	-	1	-14930,-14930,-14930,-14930,-14930,-14930,-14930,-14930,1100,8826,6139,11578,2896,6453,-10645,-12112
contig_1101	96247	5	-	-	1	*,1101,*
contig_1102	619237	6	-	-	1	*,1102,*
contig_1103	119108	4	-	-	1	*,1103,*
contig_1104	104277	4	-	-	1	*,1104,*
contig_1105	491059	5	-	-	1	3762,1105,*
contig_1106	32066	5	-	-	1	1106,3453,13181
contig_1107	202077	4	-	-	1	2779,2715,1107,5710
contig_1108	103323	4	-	-	1	*,1108,*
contig_1109	105255	3	-	-	1	-2283,1109,*
contig_1110	83994	4	-	-	1	-7541,10524,-14563,-14563,-6769,1110
contig_1111	24491	4	-	-	1	1111,*
contig_1112	71208	4	-	-	1	*,1112
contig_1113	58206	4	-	-	1	*,1113,6449
contig_1114	101675	4	-	-	1	*,1114,*
contig_1115	69072	4	-	-	1	*,1115,*
contig_1116	71589	4	-	-	1	*,1116,13970,-12644,-13515
contig_1117	90294	4	-	-	1	*,1117,*
