#seq_name	length	coverage	circular	repeat	mult	telomere	graph_path
contig_696	174339	5	-	-	1	none	696
contig_697	180253	5	-	-	1	left	697,-3577
contig_699	322173	4	-	-	1	none	4893,699,10929,-4328,10882
contig_700	183046	5	-	-	1	left	700
contig_702	99845	4	-	-	1	left	702,6479,-3768
contig_703	272507	4	-	-	1	left	703
contig_704	57960	3	-	-	1	right	704
contig_705	76416	7	-	-	1	none	-13584,705,12958
contig_706	25231	4	-	-	1	both	706
contig_707	81164	6	-	-	1	none	707,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_708	65787	5	-	-	1	left	708,-11351,-8774,-13517,-13517,-13517,-7166,-13517,-13517
contig_711	458331	4	-	-	1	right	11785,7327,13439,7327,7327,7327,7327,13439,711
contig_712	169503	4	-	-	1	right	13517,13517,13517,13517,13517,13517,13517,13517,13517,712
contig_714	154715	5	-	-	1	left	714
contig_715	47291	3	-	-	1	both	715
contig_716	39117	7	-	-	1	right	-2024,-9889,-9673,716
contig_717	155271	5	-	-	1	left	-8821,717
contig_718	148032	4	-	-	1	right	13517,13517,13517,13517,-9722,11037,13517,718
contig_719	45335	3	-	-	1	none	8891,2862,7327,7327,7327,7327,13439,719
contig_720	95966	4	-	-	1	both	720
contig_723	287810	6	-	-	1	right	723
contig_724	51081	3	-	-	1	right	724
contig_727	94976	5	-	-	1	both	727
contig_728	68277	3	-	-	1	both	728
contig_729	98712	3	-	-	1	both	-10940,729
contig_730	82295	4	-	-	1	none	3165,-9780,10934,730,2514
contig_731	91229	4	-	-	1	left	731,13646
contig_732	293776	4	-	-	1	right	11957,732
contig_733	631394	4	-	-	1	both	733
contig_735	51666	5	-	-	1	right	735
contig_737	312235	4	-	-	1	right	503,-5680,4527,737
contig_738	115195	5	-	-	1	right	14109,738
contig_739	141093	3	-	-	1	right	739
contig_741	83949	4	-	-	1	both	741
contig_745	66477	3	-	-	1	both	745
contig_748	116542	4	-	-	1	left	748,-13120,-13120,-13120,-13120,-13120,-13120,-13120,-13120,-13120,-13120,-13120
contig_749	80784	7	-	-	1	none	13310,13310,13310,13310,13310,13310,10582,1223,749,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_754	163328	4	-	-	1	both	754
contig_756	66041	4	-	-	1	both	756
contig_757	127055	3	-	-	1	right	13517,13517,13517,757,-9714
contig_758	9576	4	-	-	1	none	758
contig_759	203216	4	-	-	1	left	759,-10864
contig_764	88364	4	-	-	1	none	764
contig_765	165227	6	-	-	1	none	765,-13120,-13120,-13120,-13120,-13120,-13120,-13120,-13120,-13120,-13120,-13120,-13120,-13120,-13120,-13120,-13120,-13120,-9376,3335,7817,-1630
contig_767	85478	7	-	-	1	none	-7084,767,-13648,1108
contig_770	167870	4	-	-	1	both	770
contig_771	52301	4	-	-	1	both	771
contig_772	265440	7	-	-	1	right	-1855,6730,-10022,8322,10371,-1855,772
contig_775	45163	3	-	-	1	left	775
contig_776	20014	4	-	-	1	none	776
contig_777	97014	4	-	-	1	both	777
contig_778	26259	5	-	-	1	none	-5369,-11431,-11431,13517,13517,13517,13517,13517,13517,778
contig_779	173402	4	-	-	1	none	11529,779,-3930,-3781,3957
contig_780	73010	5	-	-	1	both	780
contig_782	150859	5	-	-	1	right	782
contig_783	130202	3	-	-	1	left	783,-13517,-13517,-13517,-13517,-13517
contig_784	113019	3	-	-	1	both	784
contig_786	166286	4	-	-	1	none	786,-13010
contig_787	37148	5	-	-	1	none	-9290,-7156,787
contig_788	137188	4	-	-	1	left	788,12236
contig_790	45474	5	-	-	1	both	790
contig_791	46936	5	-	-	1	both	791
contig_792	298272	3	-	-	1	right	792,-3999
contig_793	81129	3	-	-	1	none	793,12021
contig_794	46985	4	-	-	1	none	794,-11499,-13517,-13517,-13517,-13517,-7166,-13517,-13517,-13517
contig_795	143478	4	-	-	1	left	795,-13517,-13517,-13517
contig_796	127514	3	-	-	1	right	-5563,796
contig_797	33618	6	-	-	1	both	797
contig_798	19005	6	-	-	1	none	798
contig_799	48259	4	-	-	1	none	13397,2486,-1844,12690,9089,799,-3781,3957
contig_801	276380	4	-	-	1	left	801,-11178,-13517,-13517,-13517,-13517,11431,11431,11239,-4733
contig_802	36842	4	-	-	1	both	802
contig_804	69505	6	-	-	1	both	804
contig_806	175524	4	-	-	1	left	806
contig_808	54186	3	-	-	1	right	808
contig_809	64854	6	-	-	1	none	809,7817,-1630,-6574
contig_810	130011	4	-	-	1	right	4791,1810,1810,1810,810
contig_811	93164	3	-	-	1	both	811
contig_812	62539	5	-	-	1	both	812
contig_813	148097	3	-	-	1	left	813,-11598,13461,-11971,-11971,-11971,-11971,-11971,-11971,-11971,-13329,-13329,-13329,-5162
contig_814	4150	3	-	-	1	both	814
contig_816	90930	4	-	-	1	left	816
contig_818	6919	4	-	-	1	none	13312,13595,818
contig_819	77715	5	-	-	1	left	819
contig_820	102475	4	-	-	1	both	820
contig_822	18554	4	-	-	1	none	822
contig_825	103902	4	-	-	1	left	825,4599
contig_826	70032	7	-	-	1	left	826,-13517,-13517,-13517,13410,13410,13410
contig_827	83403	6	-	-	1	both	827
contig_828	142318	5	-	-	1	both	828
contig_829	9722	7	-	-	1	none	13397,-7817,829,11431,11431,-12317
contig_830	88533	5	-	-	1	right	-13064,13305,1810,1810,830
contig_831	212407	5	-	-	1	both	831
contig_832	62886	4	-	-	1	both	832
contig_833	203650	5	-	-	1	both	833
contig_834	130934	4	-	-	1	both	834
contig_835	106486	3	-	-	1	both	835
contig_836	108728	4	-	-	1	both	836
contig_837	40259	5	-	-	1	both	837
contig_838	53892	3	-	-	1	both	838
contig_840	80630	6	-	-	1	left	-3094,840,134
contig_841	157261	6	-	-	1	none	841
contig_842	20769	6	-	-	1	right	13517,-13682,-9695,13517,13517,13517,13517,13517,13517,842
contig_843	31031	3	-	-	1	none	13517,13517,13517,13517,13517,843,2201
contig_844	54390	3	-	-	1	right	-7464,844
contig_845	35068	4	-	-	1	right	845
contig_846	82004	3	-	-	1	right	19,13517,13517,13517,13517,13517,846
contig_847	99656	4	-	-	1	both	847
contig_848	84690	4	-	-	1	none	848
contig_850	73965	4	-	-	1	none	850,4373
contig_851	28073	8	-	-	1	none	7462,-12875,752,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,851,-6575,-13517,12369
contig_852	154081	4	-	-	1	left	852,11680
contig_853	158831	4	-	-	1	right	13517,13517,13517,13517,13517,11023,853
contig_854	51989	3	-	-	1	left	854
contig_855	63106	3	-	-	1	left	855,-13517,13491,5060
contig_857	120162	4	-	-	1	right	857
contig_858	134780	4	-	-	1	none	-8475,858
contig_859	105133	3	-	-	1	left	859,11089,4867
contig_860	88341	5	-	-	1	none	860,-6919
contig_861	180761	3	-	-	1	both	861
contig_862	163772	3	-	-	1	both	862
contig_863	370339	5	-	-	1	both	863
contig_864	187071	4	-	-	1	right	864
contig_865	165316	4	-	-	1	both	865
contig_868	246441	4	-	-	1	both	868
contig_869	182079	4	-	-	1	both	869
contig_871	46314	4	-	-	1	both	871
contig_872	109127	3	-	-	1	right	872
contig_873	74624	3	-	-	1	both	873
contig_875	104877	5	-	-	1	left	875
contig_876	39459	5	-	-	1	none	876,-11178,13153,-13517,-12238,10342,3247
contig_877	157452	4	-	-	1	both	877
contig_878	81581	4	-	-	1	none	878,-9647
contig_879	173488	5	-	-	1	right	-10860,879
contig_880	106485	5	-	-	1	both	880
contig_881	4445	3	-	-	1	both	881
contig_885	233403	4	-	-	1	left	885,9425,9425,9425,9425
contig_886	142743	4	-	-	1	both	886
contig_887	86775	4	-	-	1	left	887,-13517,-13517,-13517,-13517,-13517,-13517
contig_888	31181	3	-	-	1	none	-9425,-9425,-9425,-9425,-9425,-9425,-9425,888
contig_889	14640	3	-	-	1	left	889
contig_893	265921	3	-	-	1	none	1867,2416,-11962,893
contig_894	70927	3	-	-	1	left	894
contig_895	96442	5	-	-	1	left	895
contig_897	46965	4	-	-	1	right	13401,-5938,6448,-13543,13517,13517,13517,13517,13517,-5938,13517,897
contig_899	110875	3	-	-	1	both	899
contig_900	69097	4	-	-	1	both	900
contig_901	24479	4	-	-	1	none	901
contig_902	11065	6	-	-	1	none	-10114,10980,902,10425
contig_905	95110	3	-	-	1	both	905
contig_906	85306	5	-	-	1	right	906
contig_907	207688	3	-	-	1	both	907
contig_909	28086	3	-	-	1	both	909
contig_911	87068	6	-	-	1	none	911
contig_912	731218	5	-	-	1	left	912,-3928,-10546,-5954,11590,3057,11590,-9598,-3928
contig_914	130161	5	-	-	1	both	914
contig_915	115249	5	-	-	1	none	13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,-10480,13517,915,7484,-823,-12552,13776
contig_916	44431	5	-	-	1	left	916,6351
contig_917	110166	7	-	-	1	both	917
contig_918	86350	5	-	-	1	right	-13643,918
contig_919	69603	3	-	-	1	both	919
contig_920	120886	3	-	-	1	both	920
contig_921	118792	5	-	-	1	none	921,6942,6942,6942,-25,-12426,-10409,6942,6942,6942,6942,-25
contig_922	134059	3	-	-	1	none	13120,13120,13120,13120,13120,13120,922,8485
contig_923	45161	5	-	-	1	none	10379,10373,-7618,923,-4867
contig_925	90890	3	-	-	1	both	925
contig_927	73896	4	-	-	1	right	9113,-1323,927
contig_928	100083	4	-	-	1	right	928
contig_929	53767	3	-	-	1	right	929
contig_930	72903	6	-	-	1	right	930
contig_931	265092	4	-	-	1	both	931
contig_933	80559	5	-	-	1	right	933
contig_934	107441	5	-	-	1	both	934
contig_936	53530	6	-	-	1	right	936
contig_937	52469	5	-	-	1	both	937
contig_938	89730	5	-	-	1	left	938
contig_939	29987	5	-	-	1	both	939
contig_940	71595	3	-	-	1	right	-3390,12743,940
contig_941	10668	5	-	-	1	none	941
contig_942	26706	4	-	-	1	right	942
contig_944	5818	5	-	-	1	both	944
contig_945	88310	4	-	-	1	right	1816,945
contig_946	20026	3	-	-	1	none	6769,-12847,-9241,11147,-2898,6769,-12847,946,-2924
contig_948	149946	3	-	-	1	both	948
contig_949	58032	6	-	-	1	none	-8305,13517,13517,13517,13517,13517,949,-8563
contig_950	215560	5	-	-	1	both	950
contig_951	137000	5	-	-	1	left	951,-13517,-13517,-13517,-13517,-13517
contig_953	71671	3	-	-	1	both	953
contig_955	255355	2	-	-	1	both	955
contig_956	294086	4	-	-	1	both	956
contig_957	94408	3	-	-	1	both	957
contig_958	167280	4	-	-	1	both	958
contig_959	154219	6	-	-	1	none	959,-13517,-13517,-13517,-13517,-13517,-7166,-13517,-13517,-13517,-13517,-13517,-13517
contig_960	69692	5	-	-	1	both	8549,960
contig_961	71679	3	-	-	1	none	961,-3862
contig_962	60131	3	-	-	1	none	13442,13442,-13457,-3761,12810,-12340,13442,962,11962,-2416,8502,-3132
contig_963	100552	3	-	-	1	left	963,-13335
contig_965	59332	3	-	-	1	right	13310,13310,13310,13310,965
contig_968	110680	3	-	-	1	left	-8249,147,968,11307,-13505,12975
contig_969	173832	5	-	-	1	left	969
contig_970	81615	4	-	-	1	left	970
contig_973	10852	3	-	-	1	none	3873,-12299,973
contig_974	205722	4	-	-	1	left	974,11569,349,1467,-11797
contig_975	87203	5	-	-	1	right	1295,975
contig_976	58764	6	-	-	1	none	3438,976,174
contig_977	146067	4	-	-	1	left	977
contig_979	94175	3	-	-	1	none	13120,13120,13120,979,-11487
contig_980	114147	4	-	-	1	none	13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,980,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_981	151168	4	-	-	1	right	-13591,981
contig_982	18036	3	-	-	1	none	11422,6463,982,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_983	36139	3	-	-	1	right	-1772,-3121,983
contig_985	60906	3	-	-	1	none	985
contig_986	621224	4	-	-	1	both	986
contig_987	19753	7	-	-	1	none	8814,987
contig_988	81796	5	-	-	1	both	988
contig_990	63853	4	-	-	1	right	990
contig_991	383128	5	-	-	1	right	13517,13517,13517,13517,13517,13517,7166,13517,13517,13517,13517,13517,13517,13517,991
contig_992	9800	5	-	-	1	both	992
contig_994	165702	5	-	-	1	right	-6041,-12831,-2273,-2037,994
contig_995	13092	4	-	-	1	none	-79,-109,-13174,11774,-11341,-11341,995
contig_996	28433	3	-	-	1	left	996
contig_997	144325	6	-	-	1	none	-11367,997
contig_998	569671	6	-	-	1	both	998,6530,-2296,1112
contig_1000	91208	5	-	-	1	both	1000
contig_1001	252621	4	-	-	1	none	1001,5971,1306
contig_1002	79221	3	-	-	1	none	-13279,12166,1002,-2232,-10253,-1810,-1810,-1810,-1810,-1810,-1810,-1810,-1810,-13305,7959
contig_1003	130055	3	-	-	1	both	1003
contig_1004	54490	5	-	-	1	both	1004
contig_1007	74302	3	-	-	1	right	9217,-1912,1007
contig_1008	93925	4	-	-	1	right	13517,13517,13517,13517,13517,13517,13517,13517,3322,1008
contig_1009	30294	4	-	-	1	left	1009
contig_1010	87896	4	-	-	1	none	8958,1010,-13517,-12674,-6480
contig_1011	49925	3	-	-	1	left	1011
contig_1012	57060	4	-	-	1	right	1012,-2157
contig_1013	47468	4	-	-	1	right	1013
contig_1015	57858	4	-	-	1	right	1015
contig_1017	22311	5	-	-	1	left	1017
contig_1018	90495	4	-	-	1	none	3127,1018
contig_1021	104216	5	-	-	1	left	1021
contig_1023	139831	5	-	-	1	both	1023
contig_1024	11959	4	-	-	1	none	-12699,1024
contig_1025	61361	3	-	-	1	left	1025,297,9556,-11453
contig_1026	18924	5	-	-	1	none	1026,-10037,10656,-10037,10656,-10037
contig_1028	50516	3	-	-	1	both	1028
contig_1030	79300	4	-	-	1	both	1030
contig_1031	60929	3	-	-	1	right	1031
contig_1032	41585	4	-	-	1	none	1032,-9511,-10665
contig_1033	108338	3	-	-	1	left	1033
contig_1034	74339	4	-	-	1	left	1034
contig_1035	28249	4	-	-	1	left	1035,7817,-13397
contig_1036	7426	3	-	-	1	both	1036
contig_1038	182133	5	-	-	1	both	-11025,1038
contig_1040	192993	5	-	-	1	none	1040,-2717
contig_1041	95822	4	-	-	1	both	1041
contig_1042	59348	3	-	-	1	left	1042,14092,11307,-13505,12975
contig_1043	320384	5	-	-	1	right	10333,-9425,-9425,-9425,-9425,-9425,-9425,-9425,-9425,-9425,-9425,1043
contig_1044	195739	4	-	-	1	both	1044
contig_1046	159564	4	-	-	1	left	1046,9938
contig_1048	72839	4	-	-	1	none	1048
contig_1049	8485	3	-	-	1	none	1049
contig_1051	95738	4	-	-	1	none	1051
contig_1054	121081	5	-	-	1	none	1054,13663
contig_1055	93895	3	-	-	1	left	1055,-13517,-13517,-13517,-13517,-13517,-12238,10342,-13517
contig_1056	125294	4	-	-	1	right	12336,-8505,1056
contig_1057	4785	3	-	-	1	both	1057
contig_1058	117767	4	-	-	1	both	1058
contig_1060	40548	5	-	-	1	none	1060
contig_1061	66792	4	-	-	1	none	13517,1061,3578,-4926,-13120,-13120,-13120
contig_1062	114407	4	-	-	1	none	1062,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_1067	29244	5	-	-	1	left	1067
contig_1068	41626	3	-	-	1	none	13517,13517,13517,9791,1068,-13628
contig_1069	152171	3	-	-	1	both	1069,-6383
contig_1072	75525	3	-	-	1	left	1072,-7925
contig_1073	41329	4	-	-	1	both	1073
contig_1075	67110	4	-	-	1	left	1075
contig_1076	215522	5	-	-	1	both	1076
contig_1077	45154	4	-	-	1	left	1077
contig_1078	56830	3	-	-	1	left	1078
contig_1079	9583	4	-	-	1	none	13517,13517,13517,13517,1079,-11361,-13080
contig_1083	59432	3	-	-	1	right	1083
contig_1086	72243	5	-	-	1	right	-10504,-3431,2186,12287,3429,-13299,-9809,1086
contig_1089	86091	3	-	-	1	left	1089,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_1090	82138	3	-	-	1	right	1090
contig_1091	70064	3	-	-	1	right	5994,1091
contig_1092	53444	5	-	-	1	right	1092
contig_1094	354865	5	-	-	1	both	1094
contig_1095	54121	7	-	-	1	right	1095
contig_1096	63817	5	-	-	1	both	1096
contig_1097	47151	6	-	-	1	none	1097
contig_1098	109436	2	-	-	1	both	1098
contig_1099	91923	3	-	-	1	left	1099
contig_1100	195729	5	-	-	1	left	1100
contig_1101	55638	3	-	-	1	left	1101
contig_1102	68124	6	-	-	1	right	1102
contig_1104	40859	4	-	-	1	left	1104
contig_1105	74531	4	-	-	1	left	1105,-13517,-13517,-13517,-13517
contig_1106	133772	5	-	-	1	both	1106
contig_1109	62646	4	-	-	1	right	2289,1109
contig_1110	97596	7	-	-	1	both	1110
contig_1111	244991	5	-	-	1	left	1111,7989,13529,-2874
contig_1113	120000	3	-	-	1	none	5030,1113
contig_1114	15651	4	-	-	1	right	1114
contig_1115	50909	4	-	-	1	left	5789,-5069,1115,-12810,-12810,3761,13457,-13442,-13442,12340,-12810,3761,-13442
contig_1117	15271	5	-	-	1	none	1117
contig_1119	3729	5	-	-	1	both	1119
contig_1121	7512	5	-	-	1	none	1121
contig_1122	25886	5	-	-	1	both	1122
contig_1123	93694	3	-	-	1	none	13517,13517,1123,7500,13785
contig_1124	38021	5	-	-	1	right	5265,-13457,-3761,1124,-5950
contig_1125	215052	4	-	-	1	both	1125
contig_1126	78326	4	-	-	1	both	1126
contig_1127	214477	5	-	-	1	none	-2782,13442,1127
contig_1128	43083	4	-	-	1	left	1128
contig_1129	110800	5	-	-	1	right	7234,1129
contig_1130	37540	6	-	-	1	both	1130
contig_1132	68141	5	-	-	1	both	1132
contig_1135	110026	5	-	-	1	right	1135
contig_1136	23018	3	-	-	1	none	1136
contig_1137	140264	4	-	-	1	both	1137
contig_1138	96449	4	-	-	1	both	1138
contig_1139	108575	3	-	-	1	both	1139
contig_1141	19355	3	-	-	1	none	13120,13120,13120,13120,13120,13120,13120,13120,13120,13120,13120,13120,13120,13120,13120,1141
contig_1142	49675	5	-	-	1	none	11956,1142,5563
contig_1144	129273	3	-	-	1	none	12547,1144,13543,13136
contig_1146	85180	2	-	-	1	left	1146,9425,9425,9425,9425
contig_1151	97595	3	-	-	1	right	1151
contig_1152	154383	4	-	-	1	right	1152
contig_1153	99384	4	-	-	1	right	1153
contig_1155	124506	3	-	-	1	none	-3969,1155,13087
contig_1156	24657	6	-	-	1	both	1156
contig_1158	17380	3	-	-	1	none	1158
contig_1160	121524	6	-	-	1	none	13511,-13281,-1908,-9553,13517,13517,1160,-13384,-13384
contig_1161	65659	6	-	-	1	both	1161
contig_1162	113751	4	-	-	1	none	1162
contig_1163	86623	4	-	-	1	both	1163
contig_1164	107469	4	-	-	1	left	1164
contig_1165	45727	4	-	-	1	none	13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,1165,13604
contig_1166	149291	4	-	-	1	both	1166
contig_1167	141520	5	-	-	1	right	1167,-7065
contig_1169	80991	5	-	-	1	both	1169
contig_1174	88057	4	-	-	1	both	1174
contig_1176	176239	4	-	-	1	both	1176
contig_1177	50681	5	-	-	1	left	1177
contig_1178	287118	5	-	-	1	both	1178
contig_1179	122537	8	-	-	1	right	3695,1179,-13302,-13302,-13302,-13302,-13302,-13302,-13302,-13302,2446
contig_1180	51305	5	-	-	1	none	-13379,-1611,1180
contig_1184	90772	3	-	-	1	left	-11372,1184,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-4834
contig_1185	39788	5	-	-	1	none	-11182,-10086,13080,-3392,1185
contig_1186	25531	7	-	-	1	none	1186,6530,-9339
contig_1187	19366	3	-	-	1	none	-13028,1187
contig_1190	73556	3	-	-	1	none	-10457,10582,-13776,1190,-13517,-12576
contig_1191	112066	4	-	-	1	left	1191,9295
contig_1193	29220	3	-	-	1	both	1193
contig_1194	129395	3	-	-	1	both	1194,-9410
contig_1195	37167	3	-	-	1	left	1195
contig_1196	55988	4	-	-	1	both	1196
contig_1197	63098	3	-	-	1	none	1197
contig_1198	325792	3	-	-	1	right	12552,4525,823,-7484,1198
contig_1199	90421	4	-	-	1	both	1199
contig_1201	54917	4	-	-	1	both	1201
contig_1202	124010	3	-	-	1	right	10577,1202
contig_1203	28956	4	-	-	1	right	-3029,1203
contig_1205	66837	5	-	-	1	right	-7871,-4888,8268,-6464,-3886,-11148,-4471,1205
contig_1208	44868	3	-	-	1	right	1208
contig_1209	69852	5	-	-	1	left	1209
contig_1210	172520	4	-	-	1	both	1210
contig_1213	313642	4	-	-	1	both	1213
contig_1214	174583	3	-	-	1	right	1214
contig_1216	104965	3	-	-	1	right	11411,13517,13517,13517,13517,13517,13517,13517,1216
contig_1218	85635	3	-	-	1	both	1218
contig_1221	168207	4	-	-	1	left	1221
contig_1222	87769	5	-	-	1	left	1222,-13517,13465,-12325,-3241,-1385,12784
contig_1224	133207	5	-	-	1	right	13345,12810,1224
contig_1225	86599	3	-	-	1	both	1225
contig_1226	149831	4	-	-	1	both	1226
contig_1227	195673	3	-	-	1	left	1227
contig_1228	181051	5	-	-	1	none	1228
contig_1229	120424	5	-	-	1	none	8015,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,1229,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,6062,-13517,-13517,-1230
contig_1232	166208	5	-	-	1	right	1232,13771,-11927
contig_1235	56598	5	-	-	1	both	1235
contig_1236	107279	4	-	-	1	left	1236,-12313
contig_1239	37292	4	-	-	1	none	-6302,12810,-12340,13442,13442,-13457,-3761,12810,1239
contig_1242	145428	3	-	-	1	both	1242
contig_1243	50384	4	-	-	1	none	8913,-12780,1243,-8191
contig_1245	75532	6	-	-	1	none	1245
contig_1247	38043	4	-	-	1	right	13517,13517,12992,1247
contig_1249	75317	4	-	-	1	left	1249
contig_1250	99142	5	-	-	1	both	1250
contig_1251	101588	4	-	-	1	right	-2461,1251
contig_1252	77105	4	-	-	1	none	1252
contig_1253	28400	4	-	-	1	none	-6720,-9602,1253,-9965,-13517,-13517,-13517,-13517
contig_1254	45976	4	-	-	1	none	1254,-11575
contig_1256	85915	6	-	-	1	both	1256
contig_1257	52474	6	-	-	1	none	-2221,1257,-5165
contig_1260	90353	5	-	-	1	both	1260
contig_1261	51127	3	-	-	1	left	1261
contig_1262	10450	4	-	-	1	none	1262
contig_1264	89754	4	-	-	1	left	1264
contig_1267	74208	3	-	-	1	both	1267
contig_1268	38939	4	-	-	1	both	1268
contig_1269	153433	5	-	-	1	right	1269
contig_1271	50249	3	-	-	1	left	1271,-9091
contig_1272	42244	6	-	-	1	both	1272,-1391,8064
contig_1274	74971	5	-	-	1	both	1274
contig_1276	136455	4	-	-	1	left	1276,-13345,-12810,-13345,-9012,-8567,-13305,-11745,-12810,-13345,-9012,-8567,-13305
contig_1277	93575	5	-	-	1	none	1277
contig_1278	29700	3	-	-	1	none	-13539,999,1278
contig_1279	121463	6	-	-	1	none	11292,1279,13718
contig_1281	162424	3	-	-	1	both	1281,11431,-9797,-11364
contig_1282	71754	5	-	-	1	none	13395,-6021,13329,13329,11971,11971,11971,11971,11971,11971,11971,-13461,-6021,1282,-10270,9836,12528
contig_1283	216615	4	-	-	1	both	1283
contig_1284	96172	6	-	-	1	none	13517,13517,13517,13517,13517,13517,13517,13517,13517,1284
contig_1285	13011	4	-	-	1	none	1285
contig_1286	441810	4	-	-	1	both	1286
contig_1288	18489	4	-	-	1	none	1288,6041
contig_1289	113754	4	-	-	1	none	3862,1289,-3486
contig_1290	86236	6	-	-	1	both	1290
contig_1291	140453	3	-	-	1	right	1291
contig_1294	108877	3	-	-	1	right	1294
contig_1296	84894	4	-	-	1	right	1296
contig_1298	166166	3	-	-	1	both	1298
contig_1299	118928	4	-	-	1	none	-1764,13517,13517,13517,13517,-13543,13517,13517,13517,13517,1299,-7580
contig_1302	169831	3	-	-	1	both	1302
contig_1304	21623	4	-	-	1	left	1304,4512
contig_1309	87283	3	-	-	1	right	1309
contig_1311	22542	4	-	-	1	none	1311
contig_1312	39128	5	-	-	1	left	1312
contig_1313	119538	4	-	-	1	both	1313
contig_1314	32744	3	-	-	1	left	1314
contig_1315	106967	5	-	-	1	left	1315
contig_1316	59105	3	-	-	1	left	1316,9425,9425,9425,9425,9425,9425,9425
contig_1317	60014	4	-	-	1	both	1317
contig_1318	33833	6	-	-	1	none	-12371,6722,6722,6722,6722,1318
